text,tokenized,tokenized_str,cluster
maaf orang indonesia juga tidak mau menetima pengungsi rohingya lagi karna mereka suka mencuri sudah di kasih makanan juga mereka tidak tau berterima kasihkadang mereka buang makanan di laut seperti indomiebuang kotoran sembarangsuka kabursekarang orang aceh tidak mau terima mereka lagi,"['maaf', 'orang', 'indones', 'jug', 'tidak', 'mau', 'menetim', 'pengungs', 'rohingy', 'lag', 'karn', 'merek', 'suk', 'mencur', 'sudah', 'di', 'kasih', 'mak', 'jug', 'merek', 'tidak', 'tau', 'berterim', 'kasihkadang', 'merek', 'buang', 'mak', 'di', 'laut', 'sepert', 'indomiebuang', 'kot', 'sembarangsuk', 'kabursekarang', 'orang', 'aceh', 'tidak', 'mau', 'terim', 'merek', 'lag']",maaf orang indones jug tidak mau menetim pengungs rohingy lag karn merek suk mencur sudah di kasih mak jug merek tidak tau berterim kasihkadang merek buang mak di laut sepert indomiebuang kot sembarangsuk kabursekarang orang aceh tidak mau terim merek lag,3
stay and fight in your own land,"['stay', 'fight', 'land']",stay fight land,2
ntar kita jadi kayak palestina setelah mereka mau menerima israel yg mengungsi ke palestina,"['ntar', 'kit', 'jad', 'kayak', 'palestin', 'setelah', 'merek', 'mau', 'menerim', 'israel', 'yg', 'mengungs', 'ke', 'palestin']",ntar kit jad kayak palestin setelah merek mau menerim israel yg mengungs ke palestin,3
who are you,[],,2
di indonesia apapun agamamu pemerintah menyarankan sudah lebih cukup ayolah unhcr beri mereka alat kontrasepsi segunung jangn buang anak mereka ke indonesia,"['di', 'indones', 'apapun', 'agamamu', 'pemerintah', 'menyarank', 'sudah', 'lebih', 'cukup', 'ayolah', 'unhcr', 'ber', 'merek', 'al', 'kontraseps', 'segunung', 'jangn', 'buang', 'anak', 'merek', 'ke', 'indones']",di indones apapun agamamu pemerintah menyarank sudah lebih cukup ayolah unhcr ber merek al kontraseps segunung jangn buang anak merek ke indones,1
go from indonesia if you want stay take the risk further go with their unhcr,"['go', 'indones', 'want', 'stay', 'tak', 'risk', 'go', 'unhcr']",go indones want stay tak risk go unhcr,1
indonesian people love rohingya cause the same religion and indonesian still support them and indonesian love palestine,"['indones', 'peopl', 'lov', 'rohingy', 'caus', 'relig', 'indones', 'stil', 'support', 'indones', 'lov', 'palestin']",indones peopl lov rohingy caus relig indones stil support indones lov palestin,3
legal imigran,"['leg', 'imigr']",leg imigr,2
makanan dan bantuan kami dibuang padalal saudara kami juga banyak yg membutuhkan bahkan palestina jika itu orang palestina pasti mengucapkan terimakasih dan bersyukur pada tuhan mereka datang dengan kapal pasti ada orang lain di balik ini semua mereka seperti imigran gelap yg lari dari penampungan yg sudah ada,"['mak', 'dan', 'bantu', 'kam', 'dibuang', 'pad', 'saudar', 'kam', 'jug', 'banyak', 'yg', 'membutuhk', 'bahk', 'palestin', 'jik', 'itu', 'orang', 'palestin', 'past', 'mengucapk', 'terimakasih', 'dan', 'bersyuk', 'pad', 'tuh', 'merek', 'datang', 'deng', 'kap', 'past', 'ad', 'orang', 'lain', 'di', 'balik', 'in', 'semu', 'merek', 'sepert', 'imigr', 'gelap', 'yg', 'lar', 'dar', 'penampung', 'yg', 'sudah', 'ad']",mak dan bantu kam dibuang pad saudar kam jug banyak yg membutuhk bahk palestin jik itu orang palestin past mengucapk terimakasih dan bersyuk pad tuh merek datang deng kap past ad orang lain di balik in semu merek sepert imigr gelap yg lar dar penampung yg sudah ad,3
i suggest all those unchr volunteers accept rohingnya to stay at their home to show their humanity,"['suggest', 'unchr', 'volunt', 'acceiv', 'rohingny', 'stay', 'hom', 'show', 'hum']",suggest unchr volunt acceiv rohingny stay hom show hum,1
they are already decent and good in bangladesh why come to indonesia,"['already', 'dec', 'good', 'bangladesh', 'com', 'indones']",already dec good bangladesh com indones,1
take the rohingya to your country then they are not accepted here in indonesia,"['tak', 'rohingy', 'country', 'acceiv', 'indones']",tak rohingy country acceiv indones,3
they can come to the usa they have open borders ‍,"['com', 'us', 'op', 'bord', '\u200d']",com us op bord ‍,3
i feel that the best way to help them is to make them second class citizen so somehow we can use their labor and they can still have income although with smaller pay instead of just keeping them and giving them food shelters and clothes without getting any return,"['feel', 'best', 'way', 'help', 'mak', 'second', 'class', 'cit', 'somehow', 'us', 'lab', 'stil', 'incom', 'although', 'smal', 'pay', 'instead', 'keep', 'giv', 'food', 'shelt', 'cloth', 'without', 'get', 'return']",feel best way help mak second class cit somehow us lab stil incom although smal pay instead keep giv food shelt cloth without get return,3
so basically this video proves the point that everyone is racist not just white people which they are not,"['bas', 'video', 'prov', 'point', 'everyon', 'rac', 'whit', 'peopl']",bas video prov point everyon rac whit peopl,1
they have been disrespectful and disobeyed with the local norms and have caused so much trouble to the local people that is why they got rejected just see malaysia as an example they have caused a big problem in the country it is not impossible that what happened in myanmar could happen in other countries too rohingya seems to be difficult to blend with the locals,"['disrespect', 'disobey', 'loc', 'norm', 'caus', 'much', 'troubl', 'loc', 'peopl', 'got', 'reject', 'see', 'malays', 'exampl', 'caus', 'big', 'problem', 'country', 'imposs', 'hap', 'myanm', 'could', 'hap', 'country', 'rohingy', 'seem', 'difficult', 'blend', 'loc']",disrespect disobey loc norm caus much troubl loc peopl got reject see malays exampl caus big problem country imposs hap myanm could hap country rohingy seem difficult blend loc,3
những người bangladeshi nguy hiểm chỉ làm giáng điệp hại người họ không có bản chất tốt nên họ mới tự tin vào nước khác làm mọi thứ đánh thuê hoặc hại người nói xấu kéo nhau toàn người bangladeshi làm việc cho gian hồ singapore và mls,"['những', 'người', 'bangladesh', 'nguy', 'hiểm', 'chỉ', 'làm', 'giáng', 'điệp', 'hại', 'người', 'họ', 'không', 'có', 'bản', 'chất', 'tốt', 'nên', 'họ', 'mới', 'tự', 'tin', 'vào', 'nước', 'khác', 'làm', 'mọi', 'thứ', 'đánh', 'thuê', 'hoặc', 'hại', 'người', 'nói', 'xấu', 'kéo', 'nhau', 'toàn', 'người', 'bangladesh', 'làm', 'việc', 'cho', 'gian', 'hồ', 'singap', 'và', 'mls']",những người bangladesh nguy hiểm chỉ làm giáng điệp hại người họ không có bản chất tốt nên họ mới tự tin vào nước khác làm mọi thứ đánh thuê hoặc hại người nói xấu kéo nhau toàn người bangladesh làm việc cho gian hồ singap và mls,3
as a burmese rohingyas are not our citizens not in the past not in the present just look at us myanmar is a country with official ethnic groups and rohingya is nothing like them just look at us they are literally bengalis who were leaked from bangladesh to our western border there is nothing myanmar can do for these illegal immigrants every nation has their own rules and regulations and myanmar have too only thing myanmar can do is letting them out to reach wherever they wanna go those rohingyas are also humans and so they definitely know where they belong to they know myanmar is not a right place for them at last,"['burmes', 'rohingya', 'cit', 'past', 'pres', 'look', 'us', 'myanm', 'country', 'off', 'ethn', 'group', 'rohingy', 'noth', 'lik', 'look', 'us', 'lit', 'beng', 'leak', 'bangladesh', 'western', 'bord', 'noth', 'myanm', 'illeg', 'immigr', 'every', 'nat', 'rul', 'reg', 'myanm', 'thing', 'myanm', 'let', 'reach', 'wherev', 'wan', 'na', 'go', 'rohingya', 'also', 'hum', 'definit', 'know', 'belong', 'know', 'myanm', 'right', 'plac', 'last']",burmes rohingya cit past pres look us myanm country off ethn group rohingy noth lik look us lit beng leak bangladesh western bord noth myanm illeg immigr every nat rul reg myanm thing myanm let reach wherev wan na go rohingya also hum definit know belong know myanm right plac last,3
iya selama ini pol air n al kemana aja,"['iy', 'selam', 'in', 'pol', 'air', 'n', 'al', 'keman', 'aj']",iy selam in pol air n al keman aj,3
india must follow this,"['ind', 'must', 'follow']",ind must follow,3
you forgot there is some sceme behind them to take profit and give indonesia problem,"['forgot', 'scem', 'behind', 'tak', 'profit', 'giv', 'indones', 'problem']",forgot scem behind tak profit giv indones problem,2
jangan lupa para pengungsi ini pun membayar sejumlah uang untuk bisa mengungsi ada agen yang mengantarkan mereka serta menyamar sebagai pengungsi dan telah tertangkap meskipun sebagiannya telah kabur bisa dikatakan ini adalah tindakan penyelundupan yang disengaja mereka akhirnya ditolak sanasini karena sebagian besar berkelakuan buruk tidak tahu diri tidak menghormati peraturan dan menganggu keamanan dan kenyamanan warga lokalsatu lagi tidak ada kewajiban bagi indonesia untuk menampung para pengungsi ini saya berharap pihakpihak yang berkompeten dan keras terhadap hal ini serta yang menandatangani konvensi tentang pengungsi dapat membuka akses untuk bisa menampung para pengungsi ini segera agar para pengungsi bisa terurus sesuai yang telah ditetapkan dalam konvensi,"['jang', 'lup', 'par', 'pengungs', 'in', 'pun', 'membay', 'sejumlah', 'uang', 'untuk', 'bis', 'mengungs', 'ad', 'ag', 'yang', 'mengantark', 'merek', 'sert', 'menyam', 'sebaga', 'pengungs', 'dan', 'telah', 'tertangkap', 'meskipun', 'sebagianny', 'telah', 'kab', 'bis', 'dikatak', 'in', 'adalah', 'tindak', 'penyelundup', 'yang', 'disengaj', 'merek', 'akhirny', 'ditolak', 'sanasin', 'karen', 'seb', 'bes', 'berkelaku', 'buruk', 'tidak', 'tahu', 'dir', 'tidak', 'menghormat', 'per', 'dan', 'menganggu', 'keam', 'dan', 'kenyam', 'warg', 'lokalsatu', 'lag', 'tidak', 'ad', 'kewajib', 'bag', 'indones', 'untuk', 'menampung', 'par', 'pengungs', 'in', 'say', 'berharap', 'pihakpihak', 'yang', 'berkompet', 'dan', 'kera', 'terhadap', 'hal', 'in', 'sert', 'yang', 'menandatangan', 'konvens', 'tentang', 'pengungs', 'dap', 'membuk', 'aks', 'untuk', 'bis', 'menampung', 'par', 'pengungs', 'in', 'seger', 'ag', 'par', 'pengungs', 'bis', 'terur', 'sesua', 'yang', 'telah', 'ditetapk', 'dalam', 'konvens']",jang lup par pengungs in pun membay sejumlah uang untuk bis mengungs ad ag yang mengantark merek sert menyam sebaga pengungs dan telah tertangkap meskipun sebagianny telah kab bis dikatak in adalah tindak penyelundup yang disengaj merek akhirny ditolak sanasin karen seb bes berkelaku buruk tidak tahu dir tidak menghormat per dan menganggu keam dan kenyam warg lokalsatu lag tidak ad kewajib bag indones untuk menampung par pengungs in say berharap pihakpihak yang berkompet dan kera terhadap hal in sert yang menandatangan konvens tentang pengungs dap membuk aks untuk bis menampung par pengungs in seger ag par pengungs bis terur sesua yang telah ditetapk dalam konvens,3
what did european countries did when the immigrants they took made so much problems did they keep taking them in freely please dont use same religion or brotherhood in fsith as an excuse to push a country to do what other countries not willing to do,"['europ', 'country', 'immigr', 'took', 'mad', 'much', 'problem', 'keep', 'tak', 'fre', 'pleas', 'dont', 'us', 'relig', 'broth', 'fsi', 'excus', 'push', 'country', 'country', 'wil']",europ country immigr took mad much problem keep tak fre pleas dont us relig broth fsi excus push country country wil,2
mereka sudah punya kartu unhcr dari bangladesh apa tujuan mereka datang ke indonesia,"['merek', 'sudah', 'puny', 'kartu', 'unhcr', 'dar', 'bangladesh', 'ap', 'tuju', 'merek', 'datang', 'ke', 'indones']",merek sudah puny kartu unhcr dar bangladesh ap tuju merek datang ke indones,1
hei not indonesian policeman but indonesia people why u country not try to accept them,"['hei', 'indones', 'policem', 'indones', 'peopl', 'u', 'country', 'try', 'acceiv']",hei indones policem indones peopl u country try acceiv,2
coba orang bulenya ngasuh orang rohingya mau ga,"['cob', 'orang', 'buleny', 'ngasuh', 'orang', 'rohingy', 'mau', 'ga']",cob orang buleny ngasuh orang rohingy mau ga,3
tittle where rohingya can goanswered to your country,"['tittl', 'rohingy', 'goansw', 'country']",tittl rohingy goansw country,2
tolong bantu support kami rakyat indonesiatolong usir semua imigran gelap asal rohingya dan bangladesh dari negara indonesia rohingya really have bad manners and soon they will reveal their true facerohingya adalah bibit kriminal dan bibit masalah untuk indonesia,"['tolong', 'bantu', 'support', 'kam', 'raky', 'indonesiatolong', 'usir', 'semu', 'imigr', 'gelap', 'as', 'rohingy', 'dan', 'bangladesh', 'dar', 'negar', 'indones', 'rohingy', 'real', 'bad', 'man', 'soon', 'rev', 'tru', 'facerohingy', 'adalah', 'bibit', 'krimin', 'dan', 'bibit', 'masalah', 'untuk', 'indones']",tolong bantu support kam raky indonesiatolong usir semu imigr gelap as rohingy dan bangladesh dar negar indones rohingy real bad man soon rev tru facerohingy adalah bibit krimin dan bibit masalah untuk indones,3
this is not refuges this is massive exodus from bangladesh,"['refug', 'mass', 'exod', 'bangladesh']",refug mass exod bangladesh,2
bangladesh banyak mengungai untuk cari uang ke indo bukan rohingya,"['bangladesh', 'banyak', 'mengunga', 'untuk', 'car', 'uang', 'ke', 'indo', 'buk', 'rohingy']",bangladesh banyak mengunga untuk car uang ke indo buk rohingy,3
where is culprit myanmar,"['culprit', 'myanm']",culprit myanm,3
malaysia have the same problem,"['malays', 'problem']",malays problem,2
ketika banyak negara menolak rohingnya artinya ada yang salah dengan sikap orang rohingnya,"['ketik', 'banyak', 'negar', 'menolak', 'rohingny', 'artiny', 'ad', 'yang', 'salah', 'deng', 'sikap', 'orang', 'rohingny']",ketik banyak negar menolak rohingny artiny ad yang salah deng sikap orang rohingny,3
back to bangladesh,"['back', 'bangladesh']",back bangladesh,3
they are indian race and bangladeshi why indonesian should take the burden what indian and british empire had made,"['ind', 'rac', 'bangladesh', 'indones', 'tak', 'burd', 'ind', 'brit', 'empir', 'mad']",ind rac bangladesh indones tak burd ind brit empir mad,3
give them condoms not foods and water,"['giv', 'condom', 'food', 'wat']",giv condom food wat,1
