text,cluster
ayo warga aceh usir pengungsi ronghiya jgn sampe berkelanjutan dengan hanya embel pengungsi sesama muslim tapi endingnya menjajah msayrakat sendiri salam dari jawa🇮🇩🇮🇩,1
kemana penjaga laut kita kok bs nembus ke aceh,1
mengurus masalah ekonomi warga indonesia aja belum kelar so soan nampung rohingyaibarat ngurus anak kandung kebelit masalah ekonomi ehh malah mau adop anak orang😢,1
rohynga ini seperti orang manchuria di china nasibnya di korea tidak diakui di china tidak diakui di mongol tidak dianggap skrg mereka punah,1
awalnya pemerintah sok sok an menerima imigran atas dasar kemanusiaan akhirnya bikin pusing warga sekitar mirip dengan perancis yg welcome sama imigran arab dan afrika skrg menuai badai,1
kembali saja mereka ke negara asalnya,1
kalau tidak sekarang mau kapan lagi mengusir exodus rohing calo para exodus juga harus dibrantas tolong perketat pintu masuk exodus ini tugas imigrasi polisi dan tni al,1
itu banyak lho saya yakin harga sembako dipasar pasar khususnya daerah pengungsian terdampak kenaikan harga aktifitas tergaggu dan pemerintah pun banyak mengeluarkan dana oprasional yang tidak sedikit,1
tolonglah usir mereka,1
kumpulkan saja mereka dalam satu pulau setelah itu bom secara berjemaah,1
lgian negara lain juga gk suka kdtangan org fendatng sfrti bnglades rohinginya amp yg lainya knfa indonesia so so bijak menerima org imigran ahirnya malh tambah semakin banyak org imigran di indonesia mah tambah bnyak kejahatan di indonesia wah bahaya nih indobesia trmasuk di jajah oleh org imigran,0
enak kali manusia tampa paspor berbondong bondong masuk tanah kelahiran kita kita warga indonesia masuk negara lain tanpa paspor bisa kena pidanabrini masuk ke indonesia di hajih di kasih makan pula tanpa bekerja wahh indonesia ini sangat kaya sedangkan negara kita masuk kengara lain kerja setengah mati😅😅😅😂😂😂😂,0
tuh bnr afa kata f jokowi f jokowi sjah gk suka kedatangn org kedatangan org kriminal uahlah jgn yg di bnggakn gk tau amt sih jgn so soan deh f mah fud bisa gk trfilih jdi frsiden buat afa kl nnti indonesia bs amburadul gara mah fud md f maruf amin jgn so so funya jiwa manusi deh kl org indonesia suatu saat akan jdi kirban org fendatng sfrti rohinginya suruh frgi rohinginya kl frlu secefatnya faham klian,1
harus pergi semua pengungsi rohingya secepaty kalo nda pergi tembak mati secepaty bunuh semua,1
jgn bawa bawa agama mereka blm tentu mereka islam brtolak pengungsi rohingya,1
bom aja sudah para pengusi rohiniya,1
dulu menganggap pemerintahan jokowi bakal lebih baikbrternyata korupsi dinasti rohingya merajalela,1
pak mahfud memang sosok yg tegas yg sangat hati hati dan sllau mengedanpan rakyat,1
sesama muslim adalah saudara brsesama muslim saling menolongbrtapi sayangnyabrada saudara tiri dan bukan tiribrkebetulan islam rohingya saudara tiri islam,1
prof mahmud ide bagus deportasi mereka pak jangan kasih bantuan kita gak ikut serta masalah nya,1
deportasi,1
bantai semua hingya hingya ituuuhbrsilahkan naik kapal itu lagi dan pulang atau jadi makanan ternak babi,1
biksu tongkita harus berbuat baik sesama umatnyabrsun gokonghati hati guru mereka smua itu adalah siluman,1
emang uang darima menampung merekakepada pemerintah pusat rakyat kita aja masih banyak yng terlantar liat kerjaan mereka ada yng ditempat sampah ada yng tidur di kolong jembatan apalagi mau menampung mereka pada intinya lebih cepat lebih baik sebelum rakyat bertindak,1
pakde jokowi saya minta tolong pulangkan saja mereka saya aja kerja dari subuh sampai malam hidup masi sulit kok mau memelihara pengungsi yang tidak jelas suruh pulang nanti saya coblos lagi taun depan pakde,1
kerahkaan aparatur keamanan untuk menjaga kedaulatan indonesiadi setiap perbatasan perairan indonesia biar tidak makin banyak yg datang ke indonesia,0
tidur aja pak amin adem ayem sekalinya bangun malah buat masalah,1
duitnya dimakan mafia perdagangan manusia di bantu oleh unhcr maka militer pun harus bertindak daripada nanti ada perseteruan antar rakyat dengan manusia perahu itu brjangan tutup mata bahwa mereka itu bukan pengungsi tapi para imigran ilegal 👎👎,1
usir lah anjir,1
banak yatim orang jompo warga miskin wni wajib dipelihara negarabbrbbukan bangsa lainb,1
btutup unhcr indonesiab,1
itu imigran bukan pengungsipulangkan ke negaranya,1
agennya hrs ditindak tegas dan dihukum berat krn tlh membawa imigran gelap ke indonesia siapapun yg msk ke wil negara lain sdh trmsk melakukan pelanggaran berat para penyalur imigran gelap ini yg wajib membawa kmbli pengungsi klr wil indonesia,0
punya duit ga sesuai dengan judulnya pengungsiini berati imigran ilegalpenyerobotan pendudukan,1
mereka itu penjajah usir usir usir tangkap itu pelaku perdagangan orang,1
byr ke mana enak aja ke indonesia usir aja kl mereka ada di tempat kami pasti kami usirrr,1
tindak tegas dong pak masalah ini jgn dibiarkan berlarut gelombang imigran gelap banglades rohingya terus masuk wilayah indonesia dengan mudahnya ini akan menimbulkan konflik dan kerusuhan unhcr telah sengaja mempasilitasi penyeludupan imigran gelap banglades rohingya rakya aceh dan indonesia menolak tegas imigran gelap banglades rohingya mereka telah membohongi rakyat indonesia dgn isu agama dan genosida,0
demi makan gak mau kerja rela bayar untuk ke indonesia padahal udah di bikinin rumah dan di kasih tempat tinggal di banglades itu orang yg malas maunya makan dan tidur rakyat indo sndiri kerja banting tulang baru bisa makan dan nyukupi kekuarga,0
rela baayar sampai juta iru sih bukan pengungasi tapi imigran karena dari negeri asalnya mereka udah diberi pylau di bangladesh,1
pemalas mereks 😂😂,1
bikin anak terus kerjaanya orang ronghiya kerja malas malasan 😂😂😂😂😂,1
sistem pemerintah indonesia lemahsampai kapan berhenti menampung brbrmereka menjajah secara halus dengan wajah melaslama minta tanahrumah pekerjaanterus ricuh onar banyak kekerasan,1
lk piknik jalanquot boleh tp mikir donk jut buat modal di rohinya cari krja dripada kluyuran kenegara lain gk jelas tegas tolak jadi orang berjuang di negarane sendiri suka duka y tetep brjuang hidup rohinya sana donk malah klayapan gk jelas tolak tegas,1
itu juga bayar untuk siapa yang dapet uangnya orang lain tapi yang dapet susahnya orang indo nglawak emang,1
cadelllcadelwoe,1
nggak ada urusanya mau dia bayar sampai juta pun tidak ada urusannyaindonesia khususy aceh menolak kedatangan mereka dari pengalaman sebelumnya telah membuat warga aceh kecewa,0
ada yang bilang juta ada yang juta yang benar yg mana😅,1
kayaknya ini sdh permainan oknum tak brtanggung jawb emg dilaut tdk trdeteksi kapal ilegalemg nya gk dijaga 🤔🤔🤔🤔🤔,1
status imigran jg gk jls bs jg mantan narapidna jg bs,1
kembalikan ke banglades toolak tegas jgn mdh ditipu,1
dukung soudara kita di acehbrbuat menyingkirkan imigrant rohingia yg tak tau diri,1
mereka bayar ongkos jt ke indonesia yg untung siapa yg dapat masalah nanti siapa😅 presiden harus tegas umumkan dimedia internasional bahwa indonesia tidak menerima warga rohingya,0
pemerintah lembek unhcr punya rencana buruk masih mau²nya di manfaatkan secara nalar loh bisa²nya unhcr sudah pasa standby menunggu,1
mereka bayar berarti ini ada sindikat yang mengarahkan ke indonesia bukan terdampar indonesia jangan mau diakali oleh sindikat ini,0
apalh artinya juta kalo di bandingkan harta tanah di indo,1
yg harus di periksa unhcr nya sih,1
jangan biarkan penjajah di lahirkan walaupun seagama,1
usir usir jangan sempat gam aceh mengusir nya 😠😠😠😠😠😠,1
oknum peru di tidakbrsebab adanya pengungsi rohingya,1
tolak ae cokk gak usah kebanyakan wawancarabritu muka nya dah kliatan tipu tipu,1
tanpa kompromi tolak rohingya,0
orang indonesia ilegal ikut ejen biaya juta kalau ketangkap tiada ampun masuk lokap dulu kalian pendatang asing di kasih makan kali sehari dilayan dengan baik masih tak bersyukur,1
jangan pegawai unhcr yg menyelundupkan mereka berarti parah nih negeri kura di anggap sampah,1
indonesia sudah banyak penduduknya brjangan ditambahi beban lagibrapa lagi mereka kurang bersyukur,1
dasar imigran ilegal seenaknya saja mau kuasai tanah orangbrbrusir rohingya dari aceh,1
siagakam petugas bersenajta lengkap dan usir mereka,1
jangan banyak percaya kalou bangla bicara apa lagi masalah uang 😮😮😮😮😮😮,1
kami suku jawa mendukung penuh keputusan warga aceh,1
udah pasti indonesia harus menolak pemerintah harus bertindak lama mereka bertambah banyak dan makin besar kepala bersikap semau hati kemaren aja mereka marah kepada orang aceh karna ngasi nasi porsi nya sedikit ekonomi negara kita aja susah gaji masyarakat tidak stabil malah kasihan sama orang asing gk kasihan sama masyarakat sendiri jujurly saya kasian sama mereka tapi kita gk boleh menutup mata dengan kejadian yang sudah terjadi di negara tetangga kita walaupun mereka mayoritas muslim apa jadinya indonesia kalo budaya suku wajah nya sudah berbeda gk mungkin kita jadi budak di negara sendiri lihat betapa susah nya wni belum dapat pekerjaan bahkan banyak yang bertahan hidup dengan cari rosokan jualan keliling sampai tidur dijalan makan aja susah padahal mereka warga nkri bukan pengungsi seharusnya kita sebagai warga negara yang berdaulat kita bantu yang satu negara dengan kita satu suku satu daerah satu tanah air bukanya malah membantu rohingya yang gk tau asal usulnya kita ini indonesia masih miskin banyak yang terlantar malah kasian sama wna aku heran dengan fikiran beberapa orang di indonesia betapa koplak nya gk mikir masa depan negara sendiri,0
pejabat indo ko pda dungu dungu naif itu bukan urusan kami semua di usir aja rohinya ga usah ada baik baikan dasar dungu,1
bayar ke mafia kok yang diminta tanggungjawab indonesia,0
ayo terus up usir mereka,1
cadel 😅,1
angkat senjata kalian rakyat aceh usir paksa kalau gak mau pergi penggal kepalanya untuk laki laki pulangkan wanita dan anak anak,1
usir kalau gak mau pergi penggal kepalanya biar gak berdatangan ke indonesia,1
tolak pengungsi rohingyabr free indonesia from rohingya,0
al kemana,1
boleh tinggal di indonesia tapi ada satu syarat yaitu tidak boleh melahirkan dan membuat keturunan kalo sampe buat keturunan ntar bakalan berakhir kayak israel dan palestina,1
usiir paksa ngapain orang g jls d kasih makan dn tempat gelandangan bngsa sendiri d biar kan d mna tuh pemerintah,1
angkat trus biar ada perhatian dr pusat dan segera di buang ke asalnya kita gak kewajiban menampung manusia rakus,1
dari pada menampung warga rohiniyahmendingan menampung warga palestina,1
kpd pihak pemerintah pusat segra kembalikan pengungsi rohiniyah ke bangladesjgn sampai rakyat indonesia yg berada di bawah garis kemiskinan menambah beban,0
tolak,0
i dont give a fuck,1
org indonesia ge loba nu teu mamputolol yakin,1
unhcr bubarkan saja dulu aja migran afganistan di terlantarkan disini,1
buset bisa kaya raya sindikat kalau bisa angkut org m bro,1
kembaliin ke banglades di kutopalongbrdi situ tempat pengungsi ronghiya,1
jutaan manusia perahu nantinya mendarat di kepulauan nkri,1
pengungsi ini sebagai bom waktu bisa sewaktuwaktu meledak di penampungan segera naikan para pengungsi tsb ke perahunya tarik ke tengah lautan,1
mau bayar ke mau gratis ke itu bukan tanggung jawab negara indonesia pemerintah nya tegas dong rakyat indonesia aja masih banyak yg kesulitan ekonomi dll rohingya ini bagusnya di buang ke laut,0
tutup unhcr dukung warga aceh usir rohingya prindapan bangladesh tidak tahu diri selalu buat onar di negara kita,0
kasihan sumpah tp kira bisa apa ya orangnya klo bekerja nurut ya gpp yg d khawatirkan klo nntinya jd jahat karna laper kan bs jd jahat,1
iya org indonesia trlalu baikjd tujuan mereka ke indo krna nyaman di siniaman tentram bantuan pasti trcukupi lamaquot ingin mnetap kawin dg warga indo biyar dpt pengakuan kwargangara an,1
emang di indonesia banyak lowongan kerja rakyat indonesia saja banyak yg pengangguran dan cari pekerjaan di ln jg😢,0
kalu di biarkn tinggal di indonesihacur kita dia suka melawn dan suka bunuh orangliat aja nati kalau udah lama tinggal di indonesi,1
enak bener yah bayar juta supaya hidup bagaikan rajamakanminum gratis pelayanan kesehatan gratisberanak banyak minta wilayah terus apalagi netizen tambahin sendiridan akhirnya misi mereka sukses ditampung di indonesiagoblok ngk netizen,1
pejuang nkri rela berkorban nyawa dan airmata darah demi mempertahankan tanah air,1
saya tahu dia itu byr ada agenya jg pasti di indonesia hampir persis perdagangan manusia,1
“israel” in the making 😅 aceh bisa jadi palestine ini mah,1
berarti mereka punya duit,1
bakal ricuh kalo ada di aceh,1
banyak yg kesal dengan warga pengungsi rohingya ini karena termasuk gak tahu diri selama ini pengungsi rohingya yg sudah dibantu tapi masih banyak yg protes ngamukquot dan nyalahin pemerintah daerah dan warga lokal padahal sudah dikasi suaka dan makan tanpa dituntut bekerja kayak napi lapas alasan mereka protes karena maksa pingin kabur dari suaka karena bosan maksa minta bantuan ke pemerintah kita buat dipindahkan ke australia dan new zeeland demi suaka yg lebih baik ada juga minta diberikan kawasan dan tanah buat otonomi khusus bagi mereka dan cara protes mereka juga jelek dan bikin kesal kayak makanan dibuangquot di hadapan warga bahkan ada yg sampai curi ternak dan berkelahi dengan warga lokal karena tuntutan mereka gak dipenuhi ibaratnya suaka yg kita berikan cuma dianggap jadi tempat singgah doang,0
harusss di tolakkarna ini bisa jadi merupakan ancaman bagi nkri,1
lama kelamaan nglunjak mereka dan menimbulkan masalah dikemudian hari,1
meteka bukanlah tipe org yg ramah dan baik sifat mereka mmg keras jd mmg berbahaya jika di biarkan tinggal di indonesia menolaknya adalah pilihan terbaik,0
kok gk di kembalikan saja makin nambah² beban aja di indonesia apa lgi dh meresahkan warga aceh pkok nya tolak balikin ke negara asal nya di sini aja bnyak org susah kok mau melihara pengungsi,0
punya uang sampe jt,1
genosida jembutttalesan aja,1
bikin susahanjink,1
makin hari kow makin byktni al ngapain tidur apa,1
mana keterlibatan pemerintah ini,1
secara logis saja apakah benar pengungsi yg tdk punya pekerjaan dan penghasilan bisa mendapatkan uang jt dari mana mereka mendapatkan dana itu bisa jadi itu keterangan yg berbohong bisa juga ada yg dgn sengaja mendanai mereka,1
tolak rohingyabrsi bendera satanic biru aja di kasih tanah malah mau menguasainyampe berani genosida pula,1
tolak dengan tegas ini rohingya gawat bngt kalo beranak banyak bettt ga dikontrolbrbrud gitu ga mau blajar bahasaamp tradisi di negara yg ditempati mau nya kita gitu yg blajar bahasa and tradisi rohingya 😂😂brbrdi malay ud bikin onar jgn sampe kayak malaysia,1
pulangkan saja ke negaranya udah d kasih makan bilang posrinya sedikit dan juga buat onar juga tdk menaati peraturan yg ada,1
mending bantu rakyat kita 😭😭,1
gue bukan orang aceh tapi gue setuju dengan tindakan warga aceh,1
penduduk indonesia udah padat woiii,1
hati masyarakat aceh jgn sampai daerah di kuasai mereka,1
pemerintah 🙏pekerjakan mereka jdi quotpekerja kasarquot di proyek nasional umumbrupah makan gratis lauk seadanya mes amp uang maks ¼ umr setempatbrklo mereka g mau ya disilahkan keluar dri indonesia jdi hrus samaquot manfaat🤔😉️,1
enak amat ya ngemis terus ke nagara gua sedangkan negara gua masih banyak yang lapar dikasih hati juga minta jantung segala minta wilayah😅 mending usir aja jangan sampai mereka seenaknya ambil wilayah orang,1
