text,tokenized,tokenized_str,cluster
free palestinatolak rohingyasama² masalah kemanusiaansama² sodara seimankocak,"['free', 'palestinatolak', 'rohingyasama²', 'kemanusiaansama²', 'sodara', 'seimankocak']",free palestinatolak rohingyasama² kemanusiaansama² sodara seimankocak,1
di myanmar ada jugak kaum melayu islam tapi kenapa tidak dihalau seperti rohingya oleh pemerintah bukan sebab agama islam tetapi lebih kepada masalah kaum rohingya sendiri tengok apa jadi di rohingya malaysia masalah sosial sangat teruk membuatkan rakyat tempatan muak dengan perangai bangsa ini,"['myanmar', 'jugak', 'kaum', 'melayu', 'islam', 'dihalau', 'rohingya', 'pemerintah', 'agama', 'islam', 'kaum', 'rohingya', 'tengok', 'rohingya', 'malaysia', 'sosial', 'teruk', 'membuatkan', 'rakyat', 'tempatan', 'muak', 'perangai', 'bangsa']",myanmar jugak kaum melayu islam dihalau rohingya pemerintah agama islam kaum rohingya tengok rohingya malaysia sosial teruk membuatkan rakyat tempatan muak perangai bangsa,0
ke arab mungkin di terima it kerna merka negara kaya,"['arab', 'terima', 'kerna', 'merka', 'negara', 'kaya']",arab terima kerna merka negara kaya,1
kalo sudah di khianati bakal susah,"['kalo', 'khianati', 'susah']",kalo khianati susah,2
kalo melihat anak kecil dan wanitanya memang sungguh kasihan sekali tapi kalo melihat kelakuan yg lakinya malah bikin geram,"['kalo', 'anak', 'wanitanya', 'sungguh', 'kasihan', 'kalo', 'kelakuan', 'lakinya', 'bikin', 'geram']",kalo anak wanitanya sungguh kasihan kalo kelakuan lakinya bikin geram,4
bbc munafik sementara itu di inggris mereka berusaha nendangin pencari suaka di negara mereka search aja parlemen mereka mau ngekick pencari suaka di inggris hari ini,"['bbc', 'munafik', 'inggris', 'berusaha', 'nendangin', 'pencari', 'suaka', 'negara', 'search', 'parlemen', 'ngekick', 'pencari', 'suaka', 'inggris']",bbc munafik inggris berusaha nendangin pencari suaka negara search parlemen ngekick pencari suaka inggris,1
kenapa harus d indonesiakenapa ga d singapur kan lebih deket,"['indonesiakenapa', 'singapur', 'deket']",indonesiakenapa singapur deket,1
semoga kedepannya menjadi pembelajaran bagi kita semua untuk tidak mudah menerima tamu tak di undang apapun alasan nya walau pun yg minta unhcr sekali pun karna cepat atau lambat akan menjadi masalah bagi tuan rumah krn makin lama makin banyak jumlahnya kalo di biarkan dari sekarang,"['semoga', 'kedepannya', 'pembelajaran', 'mudah', 'menerima', 'tamu', 'undang', 'apapun', 'alasan', 'unhcr', 'karna', 'cepat', 'lambat', 'tuan', 'rumah', 'krn', 'kalo', 'biarkan']",semoga kedepannya pembelajaran mudah menerima tamu undang apapun alasan unhcr karna cepat lambat tuan rumah krn kalo biarkan,1
ngelihat nya sih sedih tapi sebagai tamu tidak tahu diri sebaik nya di tolak masih di tengah laut atau di tarik kembali kenegara asalnya,"['ngelihat', 'sedih', 'tamu', 'tolak', 'laut', 'tarik', 'kenegara', 'asalnya']",ngelihat sedih tamu tolak laut tarik kenegara asalnya,1
rohingya ni puak bodohada negara sndiri tu tggl la sananak masuk negara org lain kenapabikin susah rakyat negara kami jemantap la acehnampak je dorang masuk pijak terus,"['rohingya', 'puak', 'bodohada', 'negara', 'sndiri', 'tu', 'tggl', 'la', 'sananak', 'masuk', 'negara', 'kenapabikin', 'susah', 'rakyat', 'negara', 'jemantap', 'la', 'acehnampak', 'je', 'dorang', 'masuk', 'pijak']",rohingya puak bodohada negara sndiri tu tggl la sananak masuk negara kenapabikin susah rakyat negara jemantap la acehnampak je dorang masuk pijak,1
harus di tolak ga boleh hiduptinggal di aceh nanti warga aceh yang repot,"['tolak', 'hiduptinggal', 'aceh', 'warga', 'aceh', 'repot']",tolak hiduptinggal aceh warga aceh repot,1
sedih jadi nyamakanya mari kita jaga nkritempat kita susah senang kita saudara,"['sedih', 'nyamakanya', 'mari', 'jaga', 'nkritempat', 'susah', 'senang', 'saudara']",sedih nyamakanya mari jaga nkritempat susah senang saudara,2
saya warga malaysia di sini lapangan kerja kami sd ng ad karena adaya pendatang rohania pendatang gelab yg menguasai tempat kerja dan menjatuhkan kami yg perantau indonesia,"['warga', 'malaysia', 'lapangan', 'kerja', 'sd', 'ng', 'ad', 'adaya', 'pendatang', 'rohania', 'pendatang', 'gelab', 'menguasai', 'kerja', 'menjatuhkan', 'perantau']",warga malaysia lapangan kerja sd ng ad adaya pendatang rohania pendatang gelab menguasai kerja menjatuhkan perantau,1
usirrohingiyahdarinkri,['usirrohingiyahdarinkri'],usirrohingiyahdarinkri,5
masalh perlindungan itu bkn hak pemerintah indonesiaperlindungan mrk di negaray sendiriknp hrs kita yg repotpemerintahy lh yg hrs repotlama² mrk di aceh akn ada hal² yg tak diingin kan ntitgo aja lah,"['masalh', 'perlindungan', 'bkn', 'hak', 'pemerintah', 'indonesiaperlindungan', 'negaray', 'sendiriknp', 'hrs', 'repotpemerintahy', 'lh', 'hrs', 'repotlama²', 'aceh', 'akn', 'hal²', 'diingin', 'ntitgo']",masalh perlindungan bkn hak pemerintah indonesiaperlindungan negaray sendiriknp hrs repotpemerintahy lh hrs repotlama² aceh akn hal² diingin ntitgo,4
jadi kaya film bjiirr ini kasus pulang ke mymar ga bsa mengungsi susah karena dah bnyk berita kejelekan mereka dari saudra mereka yang jelek itu kenapa pbb ga ikut campur ke mymar langsung,"['kaya', 'film', 'bjiirr', 'pulang', 'mymar', 'bsa', 'mengungsi', 'susah', 'dah', 'bnyk', 'berita', 'kejelekan', 'saudra', 'jelek', 'pbb', 'campur', 'mymar', 'langsung']",kaya film bjiirr pulang mymar bsa mengungsi susah dah bnyk berita kejelekan saudra jelek pbb campur mymar langsung,1
pemerintah daerah ataupun pusat harus bertindak karena rakyat sendiri saja masih banyak yang hidup di tempat tidak layak seperti di kolong jembatan dan tempat kumuh lainya,"['pemerintah', 'daerah', 'pusat', 'bertindak', 'rakyat', 'hidup', 'layak', 'kolong', 'jembatan', 'kumuh', 'lainya']",pemerintah daerah pusat bertindak rakyat hidup layak kolong jembatan kumuh lainya,4
mana al usir saja mereka sbb di negara kita banyak jga raknyat kita yg susah,"['al', 'usir', 'sbb', 'negara', 'jga', 'raknyat', 'susah']",al usir sbb negara jga raknyat susah,1
serba salah jdnya kasian juga kalo ada anak kecil gitu tp,"['serba', 'salah', 'jdnya', 'kasian', 'kalo', 'anak']",serba salah jdnya kasian kalo anak,1
usir imigran gelap dari tanah indonesia nkri harga mati,"['usir', 'imigran', 'gelap', 'tanah', 'nkri', 'harga', 'mati']",usir imigran gelap tanah nkri harga mati,4
ayo warga aceh usir aja si ronghiya suruh kembali ke kapal jgn disuruh turun,"['ayo', 'warga', 'aceh', 'usir', 'ronghiya', 'suruh', 'kapal', 'disuruh', 'turun']",ayo warga aceh usir ronghiya suruh kapal disuruh turun,1
propaganda bbc hati guys,"['propaganda', 'bbc', 'hati', 'guys']",propaganda bbc hati guys,4
aku se dengan warga aceh,"['warga', 'aceh']",warga aceh,1
,[],,4
harus segera di benahi aturan nya agar status mereka jelas semoga kita semua senantiasa dalam perlindungan alloh subhanahuwataalla aaamiin,"['benahi', 'aturan', 'status', 'semoga', 'senantiasa', 'perlindungan', 'alloh', 'subhanahuwataalla', 'aaamiin']",benahi aturan status semoga senantiasa perlindungan alloh subhanahuwataalla aaamiin,1
pada tahun aceh udh pernah nerima org rohingya sampe² pemerintah aceh pernah membangun tempat tinggal untuk org rohingya dengan luas hektare dan anggaran nya sbesar miliar namun seiring berjalan nya waktu org rohingya mulai betingkah pernah ni pada tahun org rohingya melakukan tindakan kriminal seperti penyelundupan narkoba dan pemerkosaan terhadap wanita aceh dan parahnya lagi pernah ada kejadian beberapa wanita rohingya yg ingin kabur dari area teritorial dan ketangkep ama petugas namun mereka langsung nuduh petugas sebagai pemerkosa namun setelah dilakukan penyelidikan nggk ada ditemukan bukti dari situ lah warga aceh mulai kesel ama org rohingya,"['aceh', 'udh', 'nerima', 'rohingya', 'sampe²', 'pemerintah', 'aceh', 'membangun', 'tinggal', 'rohingya', 'luas', 'hektare', 'anggaran', 'sbesar', 'miliar', 'seiring', 'berjalan', 'rohingya', 'betingkah', 'rohingya', 'tindakan', 'kriminal', 'penyelundupan', 'narkoba', 'pemerkosaan', 'wanita', 'aceh', 'parahnya', 'kejadian', 'wanita', 'rohingya', 'kabur', 'area', 'teritorial', 'ketangkep', 'ama', 'petugas', 'langsung', 'nuduh', 'petugas', 'pemerkosa', 'penyelidikan', 'nggk', 'ditemukan', 'bukti', 'situ', 'warga', 'aceh', 'kesel', 'ama', 'rohingya']",aceh udh nerima rohingya sampe² pemerintah aceh membangun tinggal rohingya luas hektare anggaran sbesar miliar seiring berjalan rohingya betingkah rohingya tindakan kriminal penyelundupan narkoba pemerkosaan wanita aceh parahnya kejadian wanita rohingya kabur area teritorial ketangkep ama petugas langsung nuduh petugas pemerkosa penyelidikan nggk ditemukan bukti situ warga aceh kesel ama rohingya,5
kenapa x pergi australiaatau india pakistan,"['x', 'pergi', 'australiaatau', 'india', 'pakistan']",x pergi australiaatau india pakistan,1
sebaiknya pemerintah cepat tanggab dan menolak tegas mereka jangan sampai mayarakat kesal dan main kekerasan masih bagus itu di tolak dg d bekali besar kemungkinan mereka hrs di pukuli jika bertemu masyarakat yg sdh muakmasyarakat aceh wajib melindungi tanah mereka utk kelangsungan hidup anak keturunan kelak,"['pemerintah', 'cepat', 'tanggab', 'menolak', 'mayarakat', 'kesal', 'main', 'kekerasan', 'bagus', 'tolak', 'dg', 'bekali', 'hrs', 'pukuli', 'bertemu', 'masyarakat', 'muakmasyarakat', 'aceh', 'wajib', 'melindungi', 'tanah', 'kelangsungan', 'hidup', 'anak', 'keturunan', 'kelak']",pemerintah cepat tanggab menolak mayarakat kesal main kekerasan bagus tolak dg bekali hrs pukuli bertemu masyarakat muakmasyarakat aceh wajib melindungi tanah kelangsungan hidup anak keturunan kelak,1
ank kcil dn prmpuan ap g bs dbiarkn istrht bbrp pekan dllakittp dkpal,"['ank', 'kcil', 'dn', 'prmpuan', 'ap', 'bs', 'dbiarkn', 'istrht', 'bbrp', 'pekan', 'dllakittp', 'dkpal']",ank kcil dn prmpuan ap bs dbiarkn istrht bbrp pekan dllakittp dkpal,1
saya warga bandar lampung mendukung penuh acehaceh menolak rohingya begitu pula propinsi lainnya pst ikut menolak,"['warga', 'bandar', 'lampung', 'mendukung', 'penuh', 'acehaceh', 'menolak', 'rohingya', 'propinsi', 'pst', 'menolak']",warga bandar lampung mendukung penuh acehaceh menolak rohingya propinsi pst menolak,4
kirim saja mereka ke papua pak suruh mereka berjuang disana,"['kirim', 'papua', 'suruh', 'berjuang', 'disana']",kirim papua suruh berjuang disana,4
channel propaganda najis lu bbc newsyg asli seluruh warga asli indonesia menolak tegas mengusir imigran gelap bangladesh kau channel dajjal,"['channel', 'propaganda', 'najis', 'lu', 'bbc', 'newsyg', 'asli', 'warga', 'asli', 'menolak', 'mengusir', 'imigran', 'gelap', 'bangladesh', 'kau', 'channel', 'dajjal']",channel propaganda najis lu bbc newsyg asli warga asli menolak mengusir imigran gelap bangladesh kau channel dajjal,1
jgn d kasihanipa lgi d kasih makanbiar mareka gg betah d indonesiapengungsi rohiyang,"['kasihanipa', 'lgi', 'kasih', 'makanbiar', 'mareka', 'gg', 'betah', 'indonesiapengungsi', 'rohiyang']",kasihanipa lgi kasih makanbiar mareka gg betah indonesiapengungsi rohiyang,1
sya mendukung aceh awas hati gaya baru penjajah kaya palestin kaya pengungsi yahudi ke palestin,"['sya', 'mendukung', 'aceh', 'awas', 'hati', 'gaya', 'penjajah', 'kaya', 'palestin', 'kaya', 'pengungsi', 'yahudi', 'palestin']",sya mendukung aceh awas hati gaya penjajah kaya palestin kaya pengungsi yahudi palestin,1
silakan pergi jika percaya ada jalan lain jangan di indonesia,"['silakan', 'pergi', 'percaya', 'jalan']",silakan pergi percaya jalan,1
saya yakin dan pasti tidak hanya warga aceh tp seluruh rakyat indonesia menolakkkkk pengungsi rohingya,"['warga', 'aceh', 'rakyat', 'menolakkkkk', 'pengungsi', 'rohingya']",warga aceh rakyat menolakkkkk pengungsi rohingya,4
tolak rohingya,"['tolak', 'rohingya']",tolak rohingya,2
usir sjdripda qt yg diusir di tanah klahiran sndiribenalu mreka,"['usir', 'sjdripda', 'qt', 'diusir', 'tanah', 'klahiran', 'sndiribenalu', 'mreka']",usir sjdripda qt diusir tanah klahiran sndiribenalu mreka,1
jadi gue mau mempertanyakan bagai mana harus nya orang itudan dimana harus nya mereke tinggal dan kemana harus nya mereka pergidan kemana mereka harus mengadu,"['gue', 'itudan', 'mereke', 'tinggal', 'kemana', 'pergidan', 'kemana', 'mengadu']",gue itudan mereke tinggal kemana pergidan kemana mengadu,0
dulu tuan presiden jokowi menolak orang rohingnya ke sini karena mereka berwatak kayak israel namun sebagian masyarakat malah demo,"['tuan', 'presiden', 'jokowi', 'menolak', 'berwatak', 'kayak', 'israel', 'masyarakat', 'demo']",tuan presiden jokowi menolak berwatak kayak israel masyarakat demo,1
harus terima mereka,['terima'],terima,1
saya warga jawa barat mendukung sepenuh nya warga aceh mendapatkan kembali kehidupan yang tentram aman damai tanpa ada nya tamu tak di undangpulang kan rohingyaaaaabubarkan unhcriiiiihhh geraaaam bangeeetttsss,"['warga', 'jawa', 'barat', 'mendukung', 'sepenuh', 'warga', 'aceh', 'kehidupan', 'tentram', 'aman', 'damai', 'tamu', 'undangpulang', 'rohingyaaaaabubarkan', 'unhcriiiiihhh', 'geraaaam', 'bangeeetttsss']",warga jawa barat mendukung sepenuh warga aceh kehidupan tentram aman damai tamu undangpulang rohingyaaaaabubarkan unhcriiiiihhh geraaaam bangeeetttsss,1
klo menurut sy pulang kan sj lg ke tempat asal dr pd jd parasit d negara org dan tmbh beban negara org deportasi aja toh mereka imigran gelap gk ada dokumen,"['sy', 'pulang', 'sj', 'lg', 'pd', 'parasit', 'negara', 'tmbh', 'beban', 'negara', 'deportasi', 'imigran', 'gelap', 'gk', 'dokumen']",sy pulang sj lg pd parasit negara tmbh beban negara deportasi imigran gelap gk dokumen,4
minta bantu nasa suruh kirim ke bulan biar punya lahan sendiri,"['bantu', 'nasa', 'suruh', 'kirim', 'biar', 'lahan']",bantu nasa suruh kirim biar lahan,1
suruh tinggal di rumah ente aie,"['suruh', 'tinggal', 'rumah', 'ente', 'aie']",suruh tinggal rumah ente aie,1
orang rohinya ini gak sopan udah ditolong marah marah masih banyak saudara kita sendiri perlu pertolongan,"['rohinya', 'sopan', 'udah', 'ditolong', 'marah', 'marah', 'saudara', 'pertolongan']",rohinya sopan udah ditolong marah marah saudara pertolongan,2
terima kasih kepada semua kerajaan kerajaan di taniah raja jaya together we strong brather jaya lah saya kerajaan selamanya aku cinta anda selamanya,"['terima', 'kasih', 'kerajaan', 'kerajaan', 'taniah', 'raja', 'jaya', 'together', 'strong', 'brather', 'jaya', 'kerajaan', 'cinta']",terima kasih kerajaan kerajaan taniah raja jaya together strong brather jaya kerajaan cinta,4
tenggelam kan saja kapalnya setiap datangsemudah itu,"['tenggelam', 'kapalnya', 'datangsemudah']",tenggelam kapalnya datangsemudah,2
saya sebagai bangsa indonesia yg mempunyai kehormatan tinggi mendukung penuh keputusan saudara kami di aceh untuk menolak keras imigran ilegal rohingya itu dan dikembalikan ke negara asal mereka,"['bangsa', 'kehormatan', 'mendukung', 'penuh', 'keputusan', 'saudara', 'aceh', 'menolak', 'keras', 'imigran', 'ilegal', 'rohingya', 'dikembalikan', 'negara']",bangsa kehormatan mendukung penuh keputusan saudara aceh menolak keras imigran ilegal rohingya dikembalikan negara,2
kalau allah akan bertindaktak satu manusia yg tausedetiksjamsthun manusia tdk tau apa rencana allahjgn bw allah usir mereka ke kmpung halaman nya,"['allah', 'bertindaktak', 'manusia', 'tausedetiksjamsthun', 'manusia', 'tau', 'rencana', 'allahjgn', 'bw', 'allah', 'usir', 'kmpung', 'halaman']",allah bertindaktak manusia tausedetiksjamsthun manusia tau rencana allahjgn bw allah usir kmpung halaman,4
pemerintah pusat hrs tegas krn itu tanggung jawab britis sebagai biang kerok masa penjajahan dulu,"['pemerintah', 'pusat', 'hrs', 'krn', 'tanggung', 'britis', 'biang', 'kerok', 'penjajahan']",pemerintah pusat hrs krn tanggung britis biang kerok penjajahan,1
negara kita masih byk miskin ngapain ngurusin ronghiya,"['negara', 'byk', 'miskin', 'ngapain', 'ngurusin', 'ronghiya']",negara byk miskin ngapain ngurusin ronghiya,1
terusan pengungsi rohingya ini ke indonesia ada apa ini kenapa begitu mudah mereka datang dan masuk ke indonesia,"['terusan', 'pengungsi', 'rohingya', 'mudah', 'masuk']",terusan pengungsi rohingya mudah masuk,1
jangan bodohh sampai masuk indonesia negara kita sudah tentrampasal ronghingnya itu gk pernh patuh prosudur uuddi sini aja mau di usir kok lagi masuk negara kita,"['bodohh', 'masuk', 'negara', 'tentrampasal', 'ronghingnya', 'gk', 'pernh', 'patuh', 'prosudur', 'uuddi', 'usir', 'masuk', 'negara']",bodohh masuk negara tentrampasal ronghingnya gk pernh patuh prosudur uuddi usir masuk negara,1
warga nkri aja masih banyak yg susahmalah masih mau di tambah dengan warga negara asing yg bikin tambah susahklu ada yg mau menerima suruh ambil masing masing,"['warga', 'nkri', 'susahmalah', 'warga', 'negara', 'asing', 'bikin', 'susahklu', 'menerima', 'suruh', 'ambil']",warga nkri susahmalah warga negara asing bikin susahklu menerima suruh ambil,0
setuju dengan warga aceh dengan menolak pengungsi rohingya,"['setuju', 'warga', 'aceh', 'menolak', 'pengungsi', 'rohingya']",setuju warga aceh menolak pengungsi rohingya,1
kt wajib menolong memberibantuan sembako dan memperbaiki kapalnya kasih myk kapalnya dan suruh kembali kenegaranya mereka hrs berjuang ktpun berjuang jg utk hidup,"['kt', 'wajib', 'menolong', 'memberibantuan', 'sembako', 'memperbaiki', 'kapalnya', 'kasih', 'myk', 'kapalnya', 'suruh', 'kenegaranya', 'hrs', 'berjuang', 'ktpun', 'berjuang', 'hidup']",kt wajib menolong memberibantuan sembako memperbaiki kapalnya kasih myk kapalnya suruh kenegaranya hrs berjuang ktpun berjuang hidup,1
solusibantu sementara kasih makan dulu tanya bahan makanan apa yang bisa mereka olah untuk mereka makan supaya tidak terbuang bagi pengungsi yang muslim bawa shalat wajib berjamaah shalat tahajud witir dan doa qunut nazilah doa mereka kabul untuk kemenangan palestina bermurah hatilah jika mereka tak pandai baca tulis al quran maka ajarkanlah bawa mereka baca burdah baca maulid habsyi dan shalawatan lainnya ajarkan mereka bahasa indonesia dan bekerja untuk sementara unhcr lobi myanmar lobi pemerintah pusat indonesia supaya melobi unhcr dan pbb untuk bertanggungjawab atas politik sosial budaya untuk dikembalikan ke myanmar myanmar harus amalkan agamanya untuk kemanusiaan agama ada untuk memanusiakan manusia agama itu damai kalau kamu curang tuhan marah nanti negerimu akan dihancurkan atau ditenggelamkan dunia hendaknya bekerjasama untuk kemanusiaan bagaimana memanusiakan manusia muslim rohingya itu makhluk tuhan jika hewan kamu sayangi kenapa manusia tidak kalau kalian diam maka allah murka kalau allah murka maka bala bencana akan ditimpa kasih sayang,"['solusibantu', 'kasih', 'makan', 'bahan', 'makanan', 'olah', 'makan', 'terbuang', 'pengungsi', 'muslim', 'bawa', 'shalat', 'wajib', 'berjamaah', 'shalat', 'tahajud', 'witir', 'doa', 'qunut', 'nazilah', 'doa', 'kabul', 'kemenangan', 'palestina', 'bermurah', 'hatilah', 'pandai', 'baca', 'tulis', 'al', 'quran', 'ajarkanlah', 'bawa', 'baca', 'burdah', 'baca', 'maulid', 'habsyi', 'shalawatan', 'ajarkan', 'bahasa', 'unhcr', 'lobi', 'myanmar', 'lobi', 'pemerintah', 'pusat', 'melobi', 'unhcr', 'pbb', 'bertanggungjawab', 'politik', 'sosial', 'budaya', 'dikembalikan', 'myanmar', 'myanmar', 'amalkan', 'agamanya', 'kemanusiaan', 'agama', 'memanusiakan', 'manusia', 'agama', 'damai', 'curang', 'tuhan', 'marah', 'negerimu', 'dihancurkan', 'ditenggelamkan', 'dunia', 'bekerjasama', 'kemanusiaan', 'memanusiakan', 'manusia', 'muslim', 'rohingya', 'makhluk', 'tuhan', 'hewan', 'sayangi', 'manusia', 'diam', 'allah', 'murka', 'allah', 'murka', 'bala', 'bencana', 'ditimpa', 'kasih', 'sayang']",solusibantu kasih makan bahan makanan olah makan terbuang pengungsi muslim bawa shalat wajib berjamaah shalat tahajud witir doa qunut nazilah doa kabul kemenangan palestina bermurah hatilah pandai baca tulis al quran ajarkanlah bawa baca burdah baca maulid habsyi shalawatan ajarkan bahasa unhcr lobi myanmar lobi pemerintah pusat melobi unhcr pbb bertanggungjawab politik sosial budaya dikembalikan myanmar myanmar amalkan agamanya kemanusiaan agama memanusiakan manusia agama damai curang tuhan marah negerimu dihancurkan ditenggelamkan dunia bekerjasama kemanusiaan memanusiakan manusia muslim rohingya makhluk tuhan hewan sayangi manusia diam allah murka allah murka bala bencana ditimpa kasih sayang,2
