text,tokenized,tokenized_str,cluster
china investasi di indonesia bawa duit buka lapangan pekerjaan ditolak sedangkan yg ga bawa duit jadi beban dr mynamar dan afghanistan diterima bego,"['china', 'investasi', 'bawa', 'duit', 'buka', 'lapangan', 'pekerjaan', 'ditolak', 'bawa', 'duit', 'beban', 'mynamar', 'afghanistan', 'diterima', 'bego']",china investasi bawa duit buka lapangan pekerjaan ditolak bawa duit beban mynamar afghanistan diterima bego,1
there are a lot of poor indonesian why indonesian goverment have to think about them when they become refugee thwy should think about their own life why indonesian need to babysit them what are they wanted indonesian should give them house and a job how many do you think indonesian dont have house or a job,"['lot', 'poor', 'indonesian', 'indonesian', 'goverment', 'think', 'become', 'refugee', 'thwy', 'think', 'life', 'indonesian', 'need', 'babysit', 'wanted', 'indonesian', 'give', 'house', 'job', 'many', 'think', 'indonesian', 'dont', 'house', 'job']",lot poor indonesian indonesian goverment think become refugee thwy think life indonesian need babysit wanted indonesian give house job many think indonesian dont house job,0
europe should learn,"['europe', 'learn']",europe learn,0
nag ra rally na nga sila sa ibang bansa e tsk,"['nag', 'ra', 'rally', 'na', 'nga', 'sila', 'sa', 'ibang', 'bansa', 'e', 'tsk']",nag ra rally na nga sila sa ibang bansa e tsk,0
dapat selamat kat indonesia ckp mcm macamhantar balik ja,"['selamat', 'kat', 'ckp', 'mcm', 'macamhantar', 'ja']",selamat kat ckp mcm macamhantar ja,2
no rich gulf countries will take any muslim refugees sheikhs will spend millions on camels and eagles,"['rich', 'gulf', 'countries', 'take', 'muslim', 'refugees', 'sheikhs', 'spend', 'millions', 'camels', 'eagles']",rich gulf countries take muslim refugees sheikhs spend millions camels eagles,0
secular syria president bashar alassads alawi islam is more progressive than sharia islam,"['secular', 'syria', 'president', 'bashar', 'alassads', 'alawi', 'islam', 'progressive', 'sharia', 'islam']",secular syria president bashar alassads alawi islam progressive sharia islam,0
why is saudi arabia not taking refugees,"['saudi', 'arabia', 'taking', 'refugees']",saudi arabia taking refugees,2
they are muslim too,['muslim'],muslim,2
why dont you qatar and gcc countries take all the refugees yourself qatar is riches country per capita and just hosted fifa you can spend billions of dollars just to show off why not help your muslim brothers,"['dont', 'qatar', 'gcc', 'countries', 'take', 'refugees', 'qatar', 'riches', 'country', 'capita', 'hosted', 'fifa', 'spend', 'billions', 'dollars', 'show', 'help', 'muslim', 'brothers']",dont qatar gcc countries take refugees qatar riches country capita hosted fifa spend billions dollars show help muslim brothers,1
no offense but wtf are this refugees doing in indonesia f off leave south east asia alone go to america the country who f up your country just because its a muslim country doesnt mean youre invited,"['offense', 'wtf', 'refugees', 'f', 'leave', 'south', 'east', 'asia', 'alone', 'go', 'america', 'country', 'f', 'country', 'muslim', 'country', 'doesnt', 'mean', 'youre', 'invited']",offense wtf refugees f leave south east asia alone go america country f country muslim country doesnt mean youre invited,0
who brings these afghan to indonesia,"['brings', 'afghan']",brings afghan,0
philippines should learn from this,"['philippines', 'learn']",philippines learn,0
yg berperang amerikataliban yang buat masalah amerika yang lari dari perang amerika yang pindahkan pbb yang menampung indonesia yang salah tetap jokowi,"['berperang', 'amerikataliban', 'amerika', 'lari', 'perang', 'amerika', 'pindahkan', 'pbb', 'menampung', 'salah', 'jokowi']",berperang amerikataliban amerika lari perang amerika pindahkan pbb menampung salah jokowi,0
thats the price of selling your soul to us,"['thats', 'price', 'selling', 'soul', 'us']",thats price selling soul us,0
these are uzbek tajik hazara,"['uzbek', 'tajik', 'hazara']",uzbek tajik hazara,0
ibarat kamu tinggal di penginapan apa kamu bisa bebas tidak kamu harus mematuhi aturan yang berlaku pemerintah mungkin bisa bantu kalau seandainya mereka mau menetap di indonesia tapi kalau hanya numpang ya jangan harap diperlakukan istimewa udah syukur dikasih izin hirup udara yang sama dengan kita,"['tinggal', 'penginapan', 'bebas', 'mematuhi', 'aturan', 'berlaku', 'pemerintah', 'bantu', 'seandainya', 'menetap', 'numpang', 'harap', 'diperlakukan', 'istimewa', 'udah', 'syukur', 'dikasih', 'izin', 'hirup', 'udara']",tinggal penginapan bebas mematuhi aturan berlaku pemerintah bantu seandainya menetap numpang harap diperlakukan istimewa udah syukur dikasih izin hirup udara,0
no doubt that these so called asylum seekers from afghanistan or many other countries in indonesia are on their way to australia or new zealand i do not think australia and new zealand are willing to take them these refugees better stay indonesia,"['doubt', 'called', 'asylum', 'seekers', 'afghanistan', 'many', 'countries', 'way', 'australia', 'new', 'zealand', 'think', 'australia', 'new', 'zealand', 'willing', 'take', 'refugees', 'better', 'stay']",doubt called asylum seekers afghanistan many countries way australia new zealand think australia new zealand willing take refugees better stay,0
this is the stupidity of the american leadership under biden and the corrupt democrat party you can thank america for future terror attacks,"['stupidity', 'american', 'leadership', 'biden', 'corrupt', 'democrat', 'party', 'thank', 'america', 'future', 'terror', 'attacks']",stupidity american leadership biden corrupt democrat party thank america future terror attacks,0
bring them to afghan the taliban is their new gov are not they happy its base on allah law,"['bring', 'afghan', 'taliban', 'new', 'gov', 'happy', 'base', 'allah', 'law']",bring afghan taliban new gov happy base allah law,2
muslim rich countries are not helping,"['muslim', 'rich', 'countries', 'helping']",muslim rich countries helping,2
how can you do that to your muslim brothers and sisters,"['muslim', 'brothers', 'sisters']",muslim brothers sisters,0
thanks usa,"['thanks', 'usa']",thanks usa,0
as filipino i support whatever indo do,"['filipino', 'support', 'whatever', 'indo']",filipino support whatever indo,0
we appreciate qadrun,"['appreciate', 'qadrun']",appreciate qadrun,0
us moments,"['us', 'moments']",us moments,0
western allies recent tactics create wars by nato sanctions others and destroy their economy refugee will come thousands use them as slaves no need of slave trading no need of permanent workers destroy all unions of laboursindian democracy will get out of but western democracy will get out of,"['western', 'allies', 'recent', 'tactics', 'create', 'wars', 'nato', 'sanctions', 'others', 'destroy', 'economy', 'refugee', 'come', 'thousands', 'use', 'slaves', 'need', 'slave', 'trading', 'need', 'permanent', 'workers', 'destroy', 'unions', 'laboursindian', 'democracy', 'get', 'western', 'democracy', 'get']",western allies recent tactics create wars nato sanctions others destroy economy refugee come thousands use slaves need slave trading need permanent workers destroy unions laboursindian democracy get western democracy get,0
shouldve have gone to other islamic countries in middle east,"['shouldve', 'gone', 'islamic', 'countries', 'middle', 'east']",shouldve gone islamic countries middle east,1
dont u come to the philippines,"['dont', 'come', 'philippines']",dont come philippines,0
now they begun to demand,"['begun', 'demand']",begun demand,0
most of them are healthy and abled men guess what they are not really a legit refugeesnormal civilians they are working with america wake up yall,"['healthy', 'abled', 'men', 'guess', 'really', 'legit', 'refugeesnormal', 'civilians', 'working', 'america', 'wake', 'yall']",healthy abled men guess really legit refugeesnormal civilians working america wake yall,1
let the rich country americawith self entitled citizens shoulder the problem they initially started america is the reason why there are such refugee then let them enter in your rich country you are rich and yet you wanted the refugee to send it to south east asian countries how dare you you have alaska hawaii marianas guam and other islands send them to your islands,"['let', 'rich', 'country', 'americawith', 'self', 'entitled', 'citizens', 'shoulder', 'problem', 'initially', 'started', 'america', 'reason', 'refugee', 'let', 'enter', 'rich', 'country', 'rich', 'yet', 'wanted', 'refugee', 'send', 'south', 'east', 'asian', 'countries', 'dare', 'alaska', 'hawaii', 'marianas', 'guam', 'islands', 'send', 'islands']",let rich country americawith self entitled citizens shoulder problem initially started america reason refugee let enter rich country rich yet wanted refugee send south east asian countries dare alaska hawaii marianas guam islands send islands,1
as a pakistani im not saying this out of anger or hatred but these people are very ungrateful we kept millions of them for decades in our country as of our government is providing them with grain when we are experiencing mass inflation our self we were helping them when the whole world was against them and now when the situation eased on them they started harbouring ttp terrorists smuggling across our boarders and started committing mass crimes in our countries we even let them own land in our country as refugees no country does that with refugees the south asian country would be very misguided to accept them,"['pakistani', 'im', 'saying', 'anger', 'hatred', 'people', 'ungrateful', 'kept', 'millions', 'decades', 'country', 'government', 'providing', 'grain', 'experiencing', 'mass', 'inflation', 'self', 'helping', 'whole', 'world', 'situation', 'eased', 'started', 'harbouring', 'ttp', 'terrorists', 'smuggling', 'across', 'boarders', 'started', 'committing', 'mass', 'crimes', 'countries', 'even', 'let', 'land', 'country', 'refugees', 'country', 'refugees', 'south', 'asian', 'country', 'would', 'misguided', 'accept']",pakistani im saying anger hatred people ungrateful kept millions decades country government providing grain experiencing mass inflation self helping whole world situation eased started harbouring ttp terrorists smuggling across boarders started committing mass crimes countries even let land country refugees country refugees south asian country would misguided accept,1
indonesia it self have huge amount of population number in the world they dont need adding new people from outside see what happen in france today chaos in there because of what first eu rise lovely cat but grow up to be tiger n eat the owner,"['self', 'huge', 'amount', 'population', 'number', 'world', 'dont', 'need', 'adding', 'new', 'people', 'outside', 'see', 'happen', 'france', 'today', 'chaos', 'first', 'eu', 'rise', 'lovely', 'cat', 'grow', 'tiger', 'n', 'eat', 'owner']",self huge amount population number world dont need adding new people outside see happen france today chaos first eu rise lovely cat grow tiger n eat owner,0
